SimFin ID,Company,Ticker,ISIN,Revenues,EBIT,Net income,FCF,P/E,ROA,Price Close,MCAP,Volume (SMA 2m),COGS,Avg. shares basic,Gross Profit,Op. Exp.,SG&A,R&D,EBITDA,ST debt,Cur. assets,Debt,Equity,Chg. WC,Op. CF,Inv. CF,Net Cash from Equity,Fin. CF,Gross Margin,Operating Margin,Net Margin,ROE,FCF/Net inc.
94993,MOSAIC CO,MOS,US61945C1036,9936700000,1348600000,1415600000,764400000,9.00081,0.06592,33.61,12768439000,3491308.57143,-7983000000,379275000,1953700000,-605100000,-417800000,,2175600000,495000000,4987600000,4462900000,10515600000,91700000,1912900000,-1241500000,,-411799999,0.19661,0.13572,0.14246,0.13462,0.53998
11794974,MP Materials Corp.,MP,US5533681012,175267000,62374021,64331967,-26253979,68.97173,0.03539,34.11,5890043954,2388487.42857,-54636000,130081703,120631000,-58256979,-42793747,,79468021,45796000,1246112000,719609000,906625000,-36422000,49004000,-62108000,,1153723000,0.68827,0.35588,0.36705,0.07096,-0.4081
11794908,MPLX LP,MPLX,US55336V1008,9230000000,4958000000,2801000000,6034000000,10.61602,0.0783,28.64,29470560000,1809261.2381,-2406000000,1038250000,6824000000,-1866000000,-358000000,,6336000000,1000000,1332000000,19235000000,13763000000,392000000,4896000000,-730000000,-343000000,-4225000000,0.73933,0.53716,0.30347,0.20352,2.15423
378192,NASDAQ OMX Group,NDAQ,US6311031081,5940000000,1518000000,1128000000,1409000000,28.13626,0.06273,64.3,31653603936,1721166.35714,-2740000000,493587837,3200000000,-1682000000,-528000000,,1753000000,221000000,5017000000,5701000000,6671000000,-488000000,898000000,-2521000000,-493000000,1297000000,0.53872,0.25556,0.1899,0.16909,1.24911
378193,National Oilwell Varco Inc.,NOV,US6370711011,5377000000,-451000000,-543000000,140000000,-9.48767,-0.05656,13.39,5231528301,6467307.71429,-4917000000,384750000,460000000,-911000000,-911000000,,-130000000,,4908000000,1686000000,5178000000,513000000,659000000,-122000000,,-414000000,0.08555,-0.08388,-0.10099,-0.10487,-0.25783
854994,NCR CORP,NCR,US62886E1082,6441000000,267000000,-171000000,904000000,-29.1118,-0.01418,38.62,5059220000,1089112.97619,-4816000000,129625000,1625000000,-1358000000,-1103000000,-255000000,667000000,303000000,3106000000,5971000000,1431000000,252000000,668000000,-2732000000,26000000,1070000000,0.25229,0.04145,-0.02655,-0.1195,-5.28655
183964,"NetApp, Inc.",NTAP,US64110D1046,5899000000,1056000000,855000000,1906000000,23.44997,0.09338,90.01,20128884454,1535059.30952,-1957000000,222500000,3942000000,-2886000000,-2028000000,-858000000,1260000000,,5631000000,2633000000,720000000,202000000,1335000000,278000000,-122000000,-777000000,0.66825,0.17901,0.14494,1.1875,2.22924
83548,NETFLIX INC,NFLX,US64110L1061,27585138000,6076591000,4391860000,6259812000,59.44063,0.10719,589.35,260843886593,2978427.35714,-15919430000,442537500,11665708000,-5589117000,-3585851000,-2003266000,6211298000,699128000,9604276000,15626017000,13863871000,-106348000,1839594000,-461944000,-329550000,-829550000,0.4229,0.22028,0.15921,0.31678,1.42532
1234784,NEW YORK COMMUNITY BANCORP INC,NYCB,US6494451031,1297670000,740572000,570409000,254271000,10.32638,,38.16,5914628391,1911315.19048,,154356942,,,,,762776000,,,0,,-642576000,201247000,-2053837000,0,2533994000,,0.57069,0.43956,,0.44577
647918,NEW YORK TIMES CO,NYT,US6501111073,1907795000,248904000,139013000,331237000,58.62331,0.0592,48.67,8169792680,1519597.88095,-988758000,167442000,919037000,-670133000,-460079000,-149531000,309427000,,881238000,0,1418787000,18916000,289777000,-172474000,6639000,-47066000,0.48173,0.13047,0.07287,0.09798,2.38278
378194,Newell Rubbermaid Co.,NWL,US6512291062,10385000000,1152000000,717000000,1439000000,14.68444,0.04904,24.81,10551693000,2249022.52381,-6974000000,424650000,3411000000,-2259000000,-2259000000,,1499000000,610000000,4655000000,5495000000,4011000000,183000000,1376000000,-249000000,,-1132000000,0.32845,0.11093,0.06904,0.17876,2.00697
103736,NEWMONT MINING CORP /DE/,NEM,US6516391066,12488000000,4022000000,2872000000,5796000000,15.42968,0.07061,55.22,44341660000,5335967.78571,-5152000000,801750000,7336000000,-3314000000,-261000000,-341000000,6343000000,491000000,7445000000,6986000000,24094000000,-178000000,5118000000,-1875000000,-283000000,-2469000000,0.58744,0.32207,0.22998,0.1192,2.01811
188922,NEXTERA ENERGY INC,NEE,US65339F1012,16833000000,3127000000,3146000000,-108000000,50.88357,0.0233,81.64,160096040000,6312615.42857,-4179000000,1960800000,12654000000,-9527000000,,,7080000000,5763000000,8061000000,53322000000,45114000000,-728000000,7686000000,-15675000000,-36000000,8000000000,0.75174,0.18577,0.18689,0.06973,-0.03433
333689,Nielsen Holdings plc,NLSN,GB00BWFY5505,4959000000,1006000000,691000000,1351000000,10.3349,0.06264,19.99,7166357649,3937660.45238,-1944000000,357742254,3015000000,-2009000000,-1330000000,,1721000000,36000000,1196000000,5878000000,3210000000,-115000000,922000000,1845000000,2000000,-2812000000,0.60799,0.20286,0.13934,0.21526,1.95514
101814,NIKE INC,NKE,US6541061031,44538000000,6937000000,5727000000,7965000000,43.0394,0.15175,156.42,247425347458,4786209.35714,-24576000000,1573000000,19962000000,-13025000000,-13025000000,,7681000000,2000000,26291000000,9415000000,12767000000,45000000,6657000000,-3800000000,564000000,-1459000000,0.4482,0.15575,0.12859,0.44858,1.39078
3239067,NIO Inc.,NIO,US62914V1061,2355581278,-667593002,-812936791,44984572,-54.56957,-0.09855,37.51,53313806000,43179959.52381,-2084145129,1182660948,271436148,-939029151,-569739335,-360448307,-515968169,291440683,6975461176,1187893572,4809979424,699791198,282661355,-734736328,5036600680,5992200830,0.11523,-0.28341,-0.34511,-0.16901,-0.05534
119873,NISOURCE INC/DE,NI,US65473P1057,4645100000,941000000,212200000,850500000,43.79077,0.00951,24.03,9424975615,3086084,-1163600000,389025000,3481500000,-2540500000,-1512500000,,1676400000,45300000,1384200000,9246900000,6613500000,-272600000,1099300000,-854900000,1049800000,-307600000,0.7495,0.20258,0.04568,0.03209,4.00801
1205830,NOKIA CORP,NOK,US6549022043,24917439862,1009149472,-2868949235,,,,5.5,31022948875,20161159.11905,-15575110337,5612418000,9342329525,-8333180052,-3304536917,-4660332084,,,,0,,-282000000,1759000000,-1438000000,,883000000,0.37493,0.0405,-0.11514,,
378195,Norfolk Southern Corp.,NSC,US6558441084,10517000000,4006000000,2732000000,4722000000,22.8411,0.0705,246.04,61569297854,1161793.28571,-5345000000,251975000,5172000000,-1166000000,,,5172000000,1048000000,3012000000,13717000000,14317000000,95000000,3976000000,-1164000000,-2295000000,-2285000000,0.49178,0.38091,0.25977,0.19082,1.7284
744483,Norwegian Cruise Line Holdings Ltd.,NCLH,BMG667211046,23565000,-2241033000,-3504280000,-2697619000,-2.23584,-0.18915,25.59,9466586366,13512780.54762,-847731000,306174150,-824166000,-1416867000,-731898000,,-1508344000,361233000,3465450000,12285867000,3719252000,-689144000,-2709918000,-539013000,2660715000,3735189000,-34.97416,-95.10006,-148.70698,-0.9422,0.76981
826389,NOVAVAX INC,NVAX,US6700024010,1181929000,-931256000,-949910000,147236000,-16.18113,-0.34547,237.54,17600392090,5219477.78571,,68587000,,-2113185000,-254543000,-1858642000,-923549000,,2354992000,322746000,745562000,1143890000,672432000,-3124000,1109136000,920366000,,-0.78791,-0.80369,-1.27409,-0.155
378196,NRG Energy,NRG,US6293775085,18170000000,2309000000,1072000000,3096000000,9.58772,0.04959,42.08,10299246763,1964742.2381,-13470000000,244250000,4700000000,-2391000000,-1154000000,,2895000000,79000000,8624000000,8791000000,2544000000,51000000,1522000000,-3841000000,1000000,2765000000,0.25867,0.12708,0.059,0.42138,2.88806
448077,Nuance Communications Inc,NUAN,US67020Y1001,1382243000,110863000,-38951000,146587000,-400.67493,-0.01123,55.1,15762557502,2875033.66667,-541620000,286519750,840623000,-729760000,-435579000,-236187000,214444000,470863000,683324000,965528000,1639493000,-23050000,278312000,-89253000,16005000,-199771000,0.60816,0.08021,-0.02818,-0.02376,-3.76337
334772,NUCOR CORP,NUE,US6703461052,25994319000,4318837000,3041558000,2912214000,10.4365,0.13227,104.89,31387488555,3538500.97619,-20677656000,302633500,5316663000,-997826000,-997826000,,5116797000,112713000,12055939000,5388209000,12709651000,-1394958000,3230095000,-1730766000,-775499000,-1495746000,0.20453,0.16615,0.11701,0.23931,0.95747
544815,"Nutanix, Inc.",NTNX,US67059N1081,1331518000,-690246000,-861426000,-486276000,-9.77287,-0.38023,41.18,8712234634,2137550,-280358000,201556500,1051160000,-1741406000,-1189776000,-551630000,-595579000,,1566583000,1038013000,-746774000,149787000,-71550000,-578040000,-61454000,662163000,0.78944,-0.51839,-0.64695,1.15353,0.5645
172199,NVIDIA CORP,NVDA,US67066G1040,21897000000,7305000000,7079000000,5887000000,76.92379,0.18316,21.9,547500000000,259994689.04762,-7937000000,24822500000,13960000000,-6655000000,-2064000000,-4591000000,8459000000,1000000000,25806000000,11943000000,21147000000,-1512000000,7902000000,-8935000000,194000000,3387000000,0.63753,0.33361,0.32329,0.33475,0.83161
1150946,NXP Semiconductors N.V.,NXPI,NL0009538784,9937000000,1555000000,1037000000,2619000000,56.35181,0.05029,209.33,57722814067,1978261.83333,-4782000000,277590500,5155000000,-3600000000,-880000000,-1835000000,3106000000,,5291000000,9591000000,7669000000,60000000,2924000000,-638000000,-2311000000,-2649000000,0.51877,0.15649,0.10436,0.13522,2.52555
334679,O REILLY AUTOMOTIVE INC,ORLY,US67103H1077,12592911000,2745973000,2007257000,3845132000,21.41132,0.16798,39.96,41815136606,6103415,-5973132000,1075526250,6619779000,-3873806000,-3873806000,,3067652000,,4738347000,3825177000,217003000,609466000,2990357000,-500559000,-2421744000,-2731725000,0.52568,0.21806,0.1594,9.2499,1.91562
10383316,"Oak Street Health, Inc.",OSH,US67181A1079,317938000,-76037000,-118662000,,-99.73894,,52.51,11613564761,1830484.30952,-227566000,238488468,90372000,-166409000,-162227000,,-71855000,,1490200000,0,220800000,16957000,-115991000,-702390000,3664000,1048254000,0.28424,-0.23916,-0.37322,,
334205,OCCIDENTAL PETROLEUM CORP /DE/,OXY,US6745991058,18120000000,427000000,-5533000000,3944000000,-4.51743,-0.06922,26.94,25146299374,14942364.66667,-2489000000,932600000,15631000000,-15204000000,-2079000000,-176000000,8661000000,651000000,12844000000,36003000000,18244000000,-1600000000,6480000000,251000000,29000000,-3178000000,0.86264,0.02357,-0.30535,-0.30328,-0.71281
998476,OGE ENERGY CORP.,OGE,US6708371033,3395500000,517200000,-106900000,-1087000000,-63.15598,-0.00898,33.74,6753870119,1010065.40476,-1919000000,200100000,1476500000,-959300000,,,918400000,384500000,484599999,4879700000,3640800000,-1165100000,-278900000,-731000000,-14700000,942400000,0.43484,0.15232,-0.03148,-0.02936,10.16838
708398,"Okta, Inc.",OKTA,US6792951054,1018625000,-460693000,-534484000,-301358000,-61.99879,-0.05984,258.15,33872499389,1553195.35714,-285277000,128364750,733348000,-1194041000,-882305000,-311736000,-391616000,15723000,2877158000,1788234000,6042190000,105141000,131802000,-944446000,80439000,79584000,0.71994,-0.45227,-0.52471,-0.08846,0.56383
782146,OLD DOMINION FREIGHT LINE INC/VA,ODFL,US6795801009,4577479000,1160247000,860635000,1216944000,39.40879,0.1898,144.82,33588004991,1040473.33333,,233297419,,-3417232000,-3138223000,,1418286000,,1311115000,99939000,3402378000,-201631000,925099000,-459595000,-337481000,-499924000,,0.25347,0.18802,0.25295,1.41401
448187,Old Republic International Corp,ORI,US6802231042,9102000000,6629000000,1584300000,,4.33086,0.0642,22.99,6862298112,1956570.40476,,298450985,,,,,,,,1590100000,6778500000,-38400000,1749400000,-1845600000,78600000,91000000,,0.7283,0.17406,0.23372,
448155,Olin Corp,OLN,US6806652052,7231800001,899100001,-170400000,1251300001,-44.98984,-0.01968,48.49,7719608000,1235831.78571,-5900700000,158500000,1331100001,-432000000,-433100000,,1471700001,1100000,2218100000,3382900000,2074700000,-61400000,1070600000,-218800000,51600000,-817400000,0.18406,0.12433,-0.02356,-0.08213,-7.34331
531049,OMEGA HEALTHCARE INVESTORS INC,OHI,US6819361006,914150000,471237000,214606000,66955000,34.01779,0.02199,31.87,7500913703,2048119.2619,,231272750,,-442913000,-61349000,,805580000,365831000,1226566000,5272565000,4210026000,-32922000,757139000,-379460000,297945000,-315756000,,0.51549,0.23476,0.05097,0.31199
251397,OMNICOM GROUP INC.,OMC,US6819191064,13962000000,2099400000,1347399999,1687200000,11.68984,0.05252,73.09,15671059451,1370300.42857,-11281000000,215475000,2681000000,-581600000,-366300000,,2314700000,9300000,13658000000,5310000000,4114700000,-1060300000,2291100000,-38099999,-109700001,-1363900001,0.19202,0.15037,0.0965,0.32746,1.25219
136025,ON SEMICONDUCTOR CORP,ON,US6821891057,5915200000,699300000,523600000,999200000,38.4906,0.06092,48.89,20876426009,5865903.80952,-3815100000,412225000,2100100000,-1400800000,-561500000,-730600000,1315800000,201300000,3229900000,3108400000,3804400000,64600000,1270300000,-448900000,24500000,-1789300000,0.35503,0.11822,0.08852,0.13763,1.90833
687414,"OneMain Holdings, Inc.",OMF,US68268W1036,3826000000,1825000000,1372000000,,5.43664,0.06131,55.53,7430479518,1510268.95238,,134324995,,,,,2086000000,,,17605000000,3537000000,-198000000,2138000000,-1487000000,-35000000,-1584000000,,0.477,0.3586,0.3879,
334076,ONEOK INC /NEW/,OKE,US6826801036,11328484000,2366745000,1347560000,2037993000,18.24115,0.0575,55.17,24580252677,2117731.7381,-7381249000,445551000,3947235000,-1580490000,-815419000,,2986679000,536107000,2235623000,14173688000,5910386000,-407107000,2240633000,-1040208000,31663000,-1771780000,0.34843,0.20892,0.11895,0.228,1.51236
1124649,Opendoor Technologies Inc.,OPEN,US6837121036,2520159000,-508449000,-582886000,-2979175000,-11.57899,-0.11973,18.33,10589146436,11905679.92857,-2190080000,368206980,330079000,-838528000,-737916000,-100612000,-473302000,38669000,4738623000,634248000,2417921000,-2488236000,-2580544000,-126969000,-58635000,3731275000,0.13098,-0.20175,-0.23129,-0.24107,5.11108
257930,ORACLE CORP,ORCL,US68389X1054,40840000000,15864000000,13952000000,14220000000,17.81422,0.1135,86.39,236551283810,10047505.2619,-8079000000,2877000000,32761000000,-16897000000,-8939000000,-6621000000,18836000000,6748000000,47117000000,82718000000,-1130000000,-988000000,15325000000,-4224000000,-22139000000,-15353000000,0.80218,0.38844,0.34163,-12.3469,1.01921
1243189,Organon & Co.,OGN,US68622V1061,6327000000,2222000000,1741000000,3227000000,4.95528,0.15961,34.03,8627149480,2264437.11905,-2295000000,253516000,4032000000,-1810000000,-1553000000,-257000000,2378000000,39000000,3911000000,9348000000,-1934000000,760000000,2549000000,-451000000,,-1400000000,0.63727,0.35119,0.27517,-0.90021,1.85353
1161716,Otis Worldwide Corp,OTIS,US68902V1070,13870000000,1962000000,1151000000,2692000000,31.94344,0.10601,85.02,36485773908,2074285.07143,-9785000000,432450000,4085000000,-2123000000,-1984000000,-151000000,2163000000,343000000,6681000000,5800000000,-3254000000,224000000,1775000000,-278000000,-506000000,-1580000000,0.29452,0.14146,0.08298,-0.35372,2.33884
980326,Ovintiv Inc.,OVV,US69047Q1022,6248000000,53000000,-2031000000,-63000000,-3.7591,-0.14753,29.37,7666856200,2782889.38095,-3748000000,259950000,2500000000,-2447000000,-422000000,,1479000000,518000000,1443000000,5314000000,3934000000,128000000,2789000000,-445000000,,-2264000000,0.40013,0.00848,-0.32506,-0.51627,0.03102
406606,PACCAR INC,PCAR,US6937181088,22194000000,2189600001,1754300001,-1672899999,16.14434,0.06047,54.37,28312339957,3884678.7619,-17967100000,520912500,4226900000,-2037299999,-622699999,-300900000,1810100001,3409900000,8881600000,10568600000,11183800001,-419500000,2494100000,-1948400000,-1900000,-681600000,0.19045,0.09866,0.07904,0.15686,-0.9536
81196,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",PACB,US69404D1081,105825000,-119435000,-77209000,,-70.79866,-0.06198,29.44,5840099383,1837933.2381,-60630000,185675750,45195000,-164630000,-87924000,-76706000,-113055000,,1189136000,895762000,258245000,4552000,-70887000,-614774000,258323000,1101613000,0.42707,-1.12861,-0.72959,-0.29898,
17663710,PagSeguro Digital Ltd.,PAGS,KYG687071012,,,,,,,56.49,11380560756,1255120.61905,,,,,,,,,,,,-465548779,123885229,-463865061,-439748,-4493041,,,,,
1039027,Palantir Technologies Inc.,PLTR,US69608A1088,1328333000,-1264511000,-1263716000,-1513925000,-41.72845,-0.41088,28.71,56074149128,46007608.59524,-384880000,1598587736,943453000,-2207964000,-1590924000,-617040000,-1250434000,,2662552000,0,2068963000,-237100000,69353000,-10630000,1046300000,744122000,0.71025,-0.95195,-0.95135,-0.6108,1.19799
199345,Palo Alto Networks Inc,PANW,US6974351057,4256100000,-304100000,-498900000,222799999,-92.25567,-0.04871,79.39,46398427866,8684516.14286,-1274900000,578400000,2981200000,-3285300000,-2144900000,-1140400000,-43700001,1557900000,4647300000,3226000000,634500000,348600000,1502999999,-1480600000,-1074100000,-1104000000,0.70045,-0.07145,-0.11722,-0.78629,-0.44658
3308037,PAN AMERICAN SILVER CORP,PAAS,CA6979001089,1338812000000,192534000000,176455000000,,0.02904,0.05139,24.39,5152936275,1758060.02381,-696672000000,210100000,642140000000,-449606000000,-138480000000,-7096000000,464978000000,24895000000,881279000000,275518000000,2605839000000,,462315000000,-68292000000,4737000000,-345213000000,0.47963,0.14381,0.1318,0.06772,
378106,Paramount Global,PARA,US92556H2067,26317000000,4622000000,3372000000,-6424000000,7.34988,0.06108,39.99,25845290222,10667888.88095,,619750000,,-14253000000,-5638000000,,5009000000,17000000,15254000000,17720000000,20846000000,-12492000000,2934000000,372000000,3068000000,-388000000,,0.17563,0.12813,0.16176,-1.9051
106287,PAYCHEX INC,PAYX,US7043261079,4056800000,1460700000,1097500000,1571400000,35.66943,0.11894,108.78,39225060371,1200170.33333,-1271200000,359875000,2785600000,-1324900000,-1324900000,,1652700000,7400000,6169500000,804700000,2948000000,-294700000,1260300000,-460600000,-155700000,-636400000,0.68665,0.36006,0.27053,0.37229,1.4318
109664,"PayPal Holdings, Inc.",PYPL,US70450Y1038,23846000000,5383000000,4869000000,4598000000,66.57359,0.06596,276.34,324699500000,6281398.28571,,1173500000,,-11836000000,-4424000000,-2893000000,6598000000,,53231000000,8945000000,20905000000,-1428000000,5031000000,-8827000000,-2003000000,4603000000,,0.22574,0.20419,0.23291,0.94434
963029,"PELOTON INTERACTIVE, INC.",PTON,US70614W1009,4021900000,-187700000,-188800000,-774700000,-160.10177,-0.06332,103.42,31036342000,7020576.59524,-2569800000,292276285,1452100000,-1639800000,-1392000000,-247800000,-123900000,,2158600000,0,1678000000,-400600000,-239800000,-585000000,75600000,916800000,0.36105,-0.04667,-0.04694,-0.11251,4.10328
