SimFin ID,Company,Ticker,ISIN,Price Close,MCAP,Volume (SMA 2m),Chg. WC,Op. CF,Inv. CF,Fin. CF,Revenues,EBIT,Net income,FCF,P/E,ROA,Avg. shares basic,Op. Exp.,SG&A,R&D,EBITDA,ST debt,Cur. assets,Debt,Equity,Net Cash from Equity,Operating Margin,Net Margin,ROE,FCF/Net inc.,COGS,Gross Profit,Gross Margin
119873,NISOURCE INC/DE,NI,US65473P1057,34.07,15280730147,4306556.02381,-219200000,1645800000,-3790000000,2089000000,5240400000,1423700000,732700000,-401700000,20.16556,0.02451,433675000,-2353000000,-1112600000,,2387500000,667400000,1416800000,13477000000,9819600000,12200000,0.27168,0.13982,0.07462,-0.54825,-1463700000,3776700000,0.72069
378195,Norfolk Southern Corp.,NSC,US6558441084,249.29,56363579783,1195927.90476,400000000,3424000000,-4224000000,903000000,12092000000,3844000000,1795000000,3490000000,31.39387,0.04218,226050000,-5583000000,,,5172000000,655000000,2304000000,17592000000,12979000000,-319000000,0.3179,0.14845,0.1383,1.94429,-2665000000,9427000000,0.77961
407194,NORTHERN TRUST CORP,NTRS,n/a,90.31,18209914685,1072381.45238,2086900000,4427600000,1372600000,-3956100000,7634100000,2044300000,1509900000,5774000000,12.27791,0.00963,205275352,,,,2707500000,629200000,,14269900000,12655800000,-525100000,0.26779,0.19778,0.1193,3.82409,,,
744483,Norwegian Cruise Line Holdings Ltd.,NCLH,BMG667211046,19.84,8723475967,13348963.64286,454788000,1947163000,-2525813000,273613000,9086200000,1207603000,420172000,241716000,20.21526,0.02089,428119203,-2231860000,-1369863000,,2153578000,1525488000,1582342000,13438561000,693133000,2689000,0.13291,0.04624,0.60619,0.57528,-5646737000,3439463000,0.37854
18207904,Novartis AG,NVS,US66987V1098,115.97,237046621356,1103883,576721736,14240301751,-5589316435,-4234606715,53395000000,11097637077,10210000000,,23.67483,,,-25254414795,-14993000000,-9086000000,,4859246212,20915071855,20383342494,50437000000,-2033423566,0.20814,0.19122,,,-17364563432,36289000000,0.67963
378196,NRG Energy,NRG,US6293775085,81.95,16912827232,2679438.85714,-191000000,2130000000,1391000000,-3253000000,28841000000,2385000000,2007000000,5653000000,8.86056,0.07791,217000000,-3629000000,-2203000000,,3560000000,262000000,9806000000,10687000000,3620000000,0,0.08269,0.06959,0.55442,2.81664,-22827000000,6014000000,0.20852
18739937,Nu Holdings Ltd.,NU,KYG6683N1034,14.85,54686981428,60131997.78571,,,,,,,,,,,,,,,,,,,,,,,,,,,
334772,NUCOR CORP,NUE,US6703461052,142.98,33934588384,1433770.11905,800585000,5929265000,-2717100000,-3090679000,32694520000,4638359000,3416963000,5064014000,10.23109,0.09995,244504500,-1393394000,-1393394000,,5888083000,1243713000,14258122000,6892268000,21772508000,-2170553000,0.14187,0.10451,0.15694,1.48202,-26662767000,6031753000,0.18449
544815,"Nutanix, Inc.",NTNX,US67059N1081,57.4,15223320508,2239567.57143,34439000,486543000,-182740000,-146367000,2095074000,8404000,-11961000,75540000,-1162.41359,-0.00431,242223500,-1763078000,-1145281000,-617797000,80700000,79028000,2139240000,1350994000,-619460000,-32238000,0.00401,-0.00571,0.01931,-6.31553,-323592000,1771482000,0.84555
1234783,nVent Electric plc,NVT,IE00BDVJJQ56,67,11136413040,1982209.64286,1300000,602300000,-78200000,-377700000,3474900000,643600000,576500000,689300000,19.26323,0.09316,165750000,-787200000,-708200000,-79000000,801200000,35600000,1422700000,1766200000,3287800000,-44100000,0.18521,0.1659,0.17535,1.19566,-2044100000,1430800000,0.41175
172199,NVIDIA CORP,NVDA,US67066G1040,113.37,2780966100000,353536890.35714,-5278000000,48664000000,-18268000000,-27707000000,96307000000,59582000000,53008000000,62029000000,52.68129,0.62196,24632000000,-13589000000,-3020000000,-10569000000,61184000000,,59633000000,8461000000,58157000000,-21079000000,0.61867,0.55041,0.91146,1.17018,-23136000000,73171000000,0.75977
1150946,NXP Semiconductors N.V.,NXPI,NL0009538784,231.51,58973220624,2635841.47619,-320000000,3737000000,-1414000000,-3322000000,13109000000,3673000000,2781000000,3930000000,21.3702,0.11989,256708250,-3804000000,-1181000000,-2410000000,4663000000,499000000,6880000000,10180000000,9345000000,-1276000000,0.28019,0.21214,0.29759,1.41316,-5632000000,7477000000,0.57037
334679,O REILLY AUTOMOTIVE INC,ORLY,US67103H1077,75.55,65734918728,5262752.85714,-335105000,3035789000,-1158385000,-1789659000,16283836000,3231737000,2372417000,2992864000,28.2951,0.16483,888521250,-5098387000,-5098387000,,3672010000,,5679488000,5397774000,-1583392000,-2307069000,0.19846,0.14569,-1.49831,1.26153,-7953712000,8330124000,0.51156
334205,OCCIDENTAL PETROLEUM CORP /DE/,OXY,US6745991058,51.75,46865613510,10911309.47619,-545000000,10789000000,-7144000000,-2283000000,27818000000,6286000000,3895000000,7551000000,11.77229,0.0511,886050000,-10438000000,-2563000000,-386000000,13189000000,1347000000,10092000000,19737000000,32259000000,-28000000,0.22597,0.14002,0.12074,1.93864,-11094000000,16724000000,0.60119
708398,"Okta, Inc.",OKTA,US6792951054,73.89,12551107318,2240066.7381,-41000000,635000000,-151000000,-328000000,2452000000,-272000000,-140000000,-271000000,-87.94691,-0.01544,166633750,-2131000000,,,-189000000,,3038000000,1113000000,6133000000,60000000,-0.11093,-0.0571,-0.02283,1.93571,-593000000,1859000000,0.75816
782146,OLD DOMINION FREIGHT LINE INC/VA,ODFL,US6795801009,196.75,42162846606,1452637.19048,-4982000,1677676000,-629695000,-1028818000,5969597000,1688765000,1276451000,1836477000,33.53969,0.2389,217594740,-298982000,-868273000,,2026576000,20000000,807113000,59983000,4111899000,-748531000,0.28289,0.21383,0.31043,1.43874,,,
6481068,Old National Bancorp,ONB,US6800331075,19.05,6076378500,1923487.97619,-683803000,-255184000,-662354000,952698000,1928120000,844674000,634112000,448105000,,0.01293,291046500,,,,907452000,490867000,,5556010000,6075072000,-7879000,0.43808,0.32888,0.12102,0.70667,,,
448187,Old Republic International Corp,ORI,US6802231042,35.51,9179119845,1052608.5,-76000000,794400000,-81200000,-655800000,7588600000,1788500000,652300000,,14.74688,,270892335,,,,,,,0,6401500000,-1048100000,0.23568,0.08596,,,,,
448155,Olin Corp,OLN,US6806652052,43.07,5062498106,1299353.83333,69100000,802900000,-360600000,-420700000,6565300000,523300000,279800000,972700000,18.6103,0.03652,120900000,-417700000,-390200000,,1041500000,121800000,2058300000,2910900000,2169300000,-494500000,0.07971,0.04262,0.12898,3.47641,-5667400000,897900000,0.13676
102057,"Ollie's Bargain Outlet Holdings, Inc.",OLLI,US6811161099,98.13,6020115646,1161318.28571,16130000,224228000,-198129000,-48648000,2003502000,197841000,158052000,205244000,,0.07203,62767750,-578008000,-537595000,,230838000,589000,895430000,1511000,1590671000,5690000,0.09875,0.07889,0.10973,1.29859,-1227653000,775849000,0.38725
531049,OMEGA HEALTHCARE INVESTORS INC,OHI,US6819361006,41.29,10646168181,1710367.2619,-25673000,671112000,121579000,-1110033000,977395000,530425000,327605000,542849000,31.07485,0.03702,246555500,-446970000,-82500000,,835688000,,1490618000,4660604000,3900588000,409977000,0.54269,0.33518,0.08399,1.65702,,,
251397,OMNICOM GROUP INC.,OMC,US6819191064,102.61,20075527780,1276129.80952,-459600000,1446300000,-919800000,-475900000,15123300000,2254500000,1444300000,2460300000,14.03355,0.05286,197530978,-627800000,-401700000,,2480600000,765300000,13972400000,6254700000,4656700000,-275900000,0.14907,0.0955,0.31016,1.70345,-12241000000,2882300000,0.19059
18468487,On Holding AG,ONON,CH1134540470,50.94,14477926210,5220480.11905,-60991494,18537231,-39646221,651582690,792630170,-154337271,-186211333,-208973206,91.64738,-0.13882,,-625027171,-625027171,,-119974588,21800844,1046380886,21800844,920306548,676316866,-0.19472,-0.23493,-0.20234,1.12224,-321940270,470689900,0.59383
136025,ON SEMICONDUCTOR CORP,ON,US6821891057,70.64,30259076105,6928504.78571,-533800000,2038700000,-1618600000,-817000000,7796800000,2307500000,1936600000,1515500000,15.65198,0.14178,429100000,-1302700000,-653000000,-600100000,2937700000,795600000,6325000000,3341300000,8358400000,-624400000,0.29595,0.24838,0.2317,0.78256,-4186600000,3610200000,0.46304
687414,"OneMain Holdings, Inc.",OMF,US68268W1036,48.26,5780154106,1063902,-148000000,2544000000,-2833000000,38000000,4211000000,743000000,585000000,,9.89933,0.02332,119998069,,,,1011000000,,,20671000000,3153000000,21000000,0.17644,0.13892,0.18554,,,,
334076,ONEOK INC /NEW/,OKE,US6826801036,93.9,54844541464,2769231.16667,103000000,4457000000,-7718000000,3194000000,19099000000,4279000000,2562000000,4157000000,20.24604,0.05753,552400000,-2932000000,-1770000000,,5232000000,1534000000,2475000000,21873000000,16709000000,,0.22404,0.13414,0.15333,1.62256,-11888000000,7211000000,0.37756
10383330,"Option Care Health, Inc.",OPCH,US68404L2016,31.11,5320546374,1314516.09524,-98462000,238128000,-44944000,-257478000,4590642000,315308000,211313000,305574000,25.82567,0.06311,175419500,-673946000,-614522000,,377509000,6512000,1227413000,1112087000,1411431000,-293383000,0.06868,0.04603,0.14972,1.44607,-3601388000,989254000,0.21549
257930,ORACLE CORP,ORCL,US68389X1054,164.53,455907365040,8826270.02381,-982000000,19126000000,-8820000000,-11354000000,53815000000,16703000000,10977000000,15517000000,41.25241,0.07612,2752250000,-21673000000,-9796000000,-9006000000,22795000000,9201000000,23072000000,84515000000,11269000000,-589000000,0.31038,0.20398,0.97409,1.41359,-15439000000,38376000000,0.71311
1243189,Organon & Co.,OGN,US68622V1061,19.97,5141745336,1754472.71429,62000000,1021000000,-233000000,-363000000,6346000000,1615000000,1000000000,1373000000,5.11335,0.08228,256051500,-883000000,-1875000000,-499000000,1867000000,9000000,4509000000,8656000000,144000000,,0.25449,0.15758,6.94444,1.373,,,
1299459,"Oscar Health, Inc.",OSCR,US6877931096,22.6,5467149005,2882515.2381,332696000,279116000,-380436000,49400000,7233295000,47599000,18147000,392289000,286.57039,0.00362,230105879,,,,79944000,,,299166000,1140566000,47381000,0.00658,0.00251,0.01591,21.61729,,,
1161716,Otis Worldwide Corp,OTIS,US68902V1070,93.99,37648142550,2021861.90476,-356000000,1382000000,-189000000,-1444000000,14181000000,2212000000,1467000000,2394000000,26.05548,0.14881,406675000,-2009000000,-1861000000,-148000000,2391000000,1656000000,6238000000,7182000000,-4882000000,-1050000000,0.15598,0.10345,-0.30049,1.6319,-9960000000,4221000000,0.29765
980326,Ovintiv Inc.,OVV,US69047Q1022,39.95,10531145992,2793840.7619,-98000000,3947000000,-3057000000,-934000000,10455000000,2807000000,1940000000,2597000000,5.52916,0.09794,268500000,-3491000000,-1204000000,,4995000000,1234000000,1400000000,14257000000,2158000000,-532000000,0.26848,0.18556,0.89898,1.33866,-4157000000,6298000000,0.60239
406606,PACCAR INC,PCAR,US6937181088,96.32,50493046280,2902790.7381,-546300000,4438700000,-3396100000,-278500000,33321400000,4817200000,4963700000,4363700000,10.18028,0.12055,524625000,-1846000000,-746500000,-435000000,4817200000,5251800000,32325500000,14405000000,17702900000,89300000,0.14457,0.14896,0.28039,0.87912,-26995500000,6325900000,0.18984
1039027,Palantir Technologies Inc.,PLTR,US69608A1088,36.38,76038092660,53287566.90476,-239549000,708381000,-1425613000,175445000,2478981000,291997000,404552000,99317000,194.46905,0.07792,2162530000,-1725605000,-1291793000,-433812000,325126000,,4773510000,0,4137806000,175136000,0.11779,0.16319,0.09777,0.2455,-461379000,2017602000,0.81388
199345,Palo Alto Networks Inc,PANW,US6974351057,164.88,107369856000,6246647.85714,910300000,3257600000,-1509900000,-1343100000,8027500000,683900000,2577600000,131400000,40.8362,0.12894,638400000,-5284400000,-3475000000,-1809400000,967200000,,6849700000,963900000,5169700000,-282800000,0.08519,0.3211,0.4986,0.05098,-2059200000,5968300000,0.74348
3308037,PAN AMERICAN SILVER CORP,PAAS,CA6979001089,20.42,7446353300,3296710.71429,-24847000000,31909000000,-255404000000,52971000000,1494718000,-39897000,-340063000,25213221000,-12.62791,-0.0001,210298000,-88259000,-74098000,,315996103000,17853000000,804380000000,502696000000,2201618000000,940000000,-0.02669,-0.22751,-0.00015,-74.14279,-1446356000,48362000,0.03236
378106,Paramount Global,PARA,US92556H2067,10.56,7040503800,10055963.11905,315000000,1075000000,-487000000,-1044000000,29269000000,1558000000,-5158000000,,-1.34457,-0.1124,656750000,-8482000000,-6950000000,,,,25351000000,14614000000,16946000000,,0.05323,-0.17623,-0.30438,,-19229000000,10040000000,0.34303
106287,PAYCHEX INC,PAYX,US7043261079,132.5,47686487783,1619681.28571,-280400000,1897700000,-260900000,-1874700000,5279400000,2174900000,1691700000,2406900000,28.21999,0.16293,360300000,-1625300000,-1625300000,,2351400000,18700000,7251500000,817300000,3801000000,-169200000,0.41196,0.32043,0.44507,1.42277,-1479200000,3800200000,0.71982
109664,"PayPal Holdings, Inc.",PYPL,US70450Y1038,73.12,74753017696,12153287.92857,-9632000000,7315000000,-4508000000,-962000000,31028000000,6940000000,4438000000,-1036000000,17.62096,0.05282,1069500000,-8668000000,-3870000000,-2969000000,8001000000,,62972000000,9727000000,20622000000,-4943000000,0.22367,0.14303,0.21521,-0.23344,-15420000000,15608000000,0.50303
448267,Pegasystems Inc,PEGA,US7055731035,33.17,5666075849,1394720.90476,-30499000,324276000,-276429000,27528000,1490176000,188324000,129875000,192511000,42.96176,0.08452,168214000,-925839000,-632096000,-293743000,206329000,,1071655000,500604000,435402000,41871000,0.12638,0.08715,0.29829,1.48228,-376013000,1114163000,0.74767
334445,PENTAIR plc,PNR,IE00BLS09M33,93.48,15470728361,1371853.57143,-50200000,712300000,-96100000,-543200000,4109900000,775900000,657100000,765800000,23.55138,0.10035,165550000,-790000000,-692100000,-97900000,890900000,3300000,1563500000,1755900000,3432900000,-41200000,0.18879,0.15988,0.19141,1.16542,-2544000000,1565900000,0.38101
218222,PEPSICO INC,PEP,US7134481081,175.21,240663620204,5186305.11905,-8174000000,6490000000,-5963000000,86000000,91920000000,13241000000,9357000000,7742000000,25.73754,0.09309,1373750000,-37019000000,-37019000000,,16334000000,6524000000,26852000000,45014000000,19605000000,-871000000,0.14405,0.1018,0.47728,0.8274,-41660000000,50260000000,0.54678
180458,Performance Food Group Co,PFGC,US71377A1034,75.48,11762444217,1020670.61905,30800000,1163000000,-682700000,-472600000,58281200000,826400000,435900000,1199800000,26.73575,0.03255,154400000,-5750700000,,,1383100000,147200000,6153300000,4868200000,4126900000,-60400000,0.01418,0.00748,0.10562,2.75247,-51704100000,6577100000,0.11285
6481020,Permian Resources Corporation,PR,n/a,13.86,11123161268,9670622.85714,17529000,2912827000,-2173943000,-709284000,4370309000,1783205000,682462000,2933014000,9.90304,0.04429,487622750,-2290618000,-159747000,-27166000,3223443000,,578117000,3872077000,9659922000,-193489000,0.40803,0.15616,0.07065,4.2977,,,
18697020,Petróleo Brasileiro S.A. - Petrobras,PBR-A,US71654V1017,13.24,98535143498,5042784.09524,-1414000000,25913000000,-12693000000,-3694000000,145915000000,26418000000,20121000000,-7599000000,,,,-19902000000,-10507000000,-4084000000,34925000000,,,0,,,0.18105,0.1379,,-0.37767,-99595000000,46320000000,0.31745
262090,PFIZER INC,PFE,US7170811035,29.75,168584178154,31354657.7381,380000000,8010000000,-3775000000,-5727000000,55642000000,1010000000,-2596000000,3292000000,-64.79163,-0.01201,5653750000,-31121000000,-15068000000,-10715000000,7707000000,11944000000,37824000000,69450000000,87975000000,,0.01815,-0.04666,-0.02951,-1.2681,-23511000000,32131000000,0.57746
378198,PG&E Corp.,PCG,US69331C1080,19.51,51022644712,13441375.88095,-1496000000,5234000000,-9967000000,5299000000,24776000000,4792000000,2519000000,-3688000000,16.49133,0.01926,2129250000,-6907000000,,,8531000000,4972000000,16739000000,57636000000,26505000000,,0.19341,0.10167,0.09504,-1.46407,-13077000000,11699000000,0.47219
82860,Philip Morris International Inc.,PM,US7181721090,120.96,188068793553,5310411.52381,812000000,11590000000,-3054000000,-7059000000,36449000000,12748000000,8804000000,15782000000,21.33699,0.13384,1553000000,-10534000000,-10534000000,,13678000000,4492000000,21028000000,49139000000,-7942000000,,0.34975,0.24154,-1.10854,1.79259,-13167000000,23282000000,0.63876
353084,Phillips 66,PSX,US7185461040,130.31,54543750237,2661122.61905,-38000000,6736000000,-1431000000,-5871000000,151314000000,5552000000,5120000000,7666000000,11.02743,0.06742,433278000,-10574000000,-2436000000,,7559000000,2780000000,20916000000,19960000000,30507000000,-3734000000,0.03669,0.03384,0.16783,1.49727,-135188000000,16126000000,0.10657
998407,Physicians Realty Trust,DOC,US71943U1043,22.12,5284718133,5112554.42857,2788000,269298000,-109889000,-10360000,543463000,170742000,41876000,,125.67363,0.00812,237916308,-372721000,,,361833000,1451905000,168734000,1973036000,2889526000,66255000,0.31417,0.07705,0.01449,,,,
423305,PILGRIMS PRIDE CORP,PPC,US72147K1088,42.16,9997108884,1119269.92857,273639000,1578192000,-461106000,-533388000,17809746000,1139571000,756655000,1599870000,13.19659,0.07508,236842250,-602893000,-602893000,,1567655000,585000,4512154000,3183680000,3745481000,,0.06399,0.04249,0.20202,2.1144,-16067282000,1742464000,0.09784
1253410,Pinduoduo Inc.,PDD,US7223041028,98.23,540607935468,13460870.47619,1103136514,7208379376,-3322995507,1497762,22038420436,9845074793,8484654367,,62.70427,,5416106022,-12193345643,-576082541,,,93937066000,216617876000,0,117770911000,,0.44672,0.38499,,,,,
979810,"PINTEREST, INC.",PINS,US72352L1061,29.89,20510385946,11009489.33333,-60243000,829357000,-232792000,-400318000,3338128000,115394000,191986000,808199331,105.28952,0.05123,676283500,-2507693000,-1381902000,-1125791000,135401000,,3492746000,151876857,3198053000,-425257924,0.03457,0.05751,0.06003,4.20968,-715041000,2623087000,0.7858
980332,PLAINS ALL AMERICAN PIPELINE LP,PAA,US7265031051,17.69,12402128179,2239295.71429,-336000000,2168000000,-1114000000,-1426000000,49697000000,1403000000,1031000000,1674000000,12.01067,0.03756,700000000,-2854000000,-368000000,,2447000000,765000000,5387000000,7976000000,13578000000,-6000000,0.02823,0.02075,0.07593,1.62367,-45440000000,4257000000,0.08566
948485,"Planet Fitness, Inc.",PLNT,US72703H1014,83.17,7083343216,1448731.2381,-47431000,339339000,-227873000,-114234000,1111595000,289081000,157423000,308826000,45.46737,0.05293,86060000,-640371000,-200442000,,444914000,20500000,493850000,2177051000,-319830000,-289609000,0.26006,0.14162,-0.49221,1.96176,-182143000,929452000,0.83614
348075,"PNC FINANCIAL SERVICES GROUP, INC.",PNC,US6934751057,182.57,72570893101,1746098.38095,1601000000,7772000000,-9562000000,-8924000000,21150000000,6389000000,4801000000,,15.23001,0.00863,400500000,,,,6555000000,,,68679000000,52681000000,-1330000000,0.30208,0.227,0.09113,,,,
